"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI56_001509-T1",3,6,19,14,21,17,58,23,153,5,178,138,158,176
"HMI56_001510-T1",2122,8759,4351,3979,12853,9714,317,171,186,37,146,139,169,161
"HMI56_001511-T1",107,265,302,310,421,380,479,234,858,105,1282,958,864,1296
"HMI56_001512-T1",140,372,325,326,574,533,848,425,1350,204,2228,1601,1395,2227
"HMI56_001513-T1",44,130,166,165,147,152,1507,829,574,132,779,509,622,787
"HMI56_001514-T1",15,36,28,24,57,39,84,32,26,1,37,29,26,45
"HMI56_001515-T1",144,468,1308,1597,550,437,3459,1608,2256,803,3663,2289,4881,2903
"HMI56_001516-T1",176,608,291,398,829,621,1703,852,462,85,766,495,573,662
"HMI56_001517-T1",39,93,62,90,98,114,1,1,9,1,6,2,2,6
"HMI56_001518-T1",0,0,5,6,1,5,69,35,169,30,419,275,247,406
"HMI56_001519-T1",20,61,36,46,85,94,435,216,270,65,609,423.109388166192,389,535
"HMI56_001520-T1",1,6,5,13,10,4,102,42,340,80,516,342,323,509
"HMI56_001521-T1",7,42,43,44,28,36,224,111,211,39,313,252,256,478
"HMI56_001522-T1",39,84,102,107,114,137,586,288,474,78,819,541,576,505
"HMI56_001523-T1",17,28,25,37,55,48,249,107,109,8,162,124,141,146
"HMI56_001524-T1",9,32,66,20,30,41,189,69,155,29,169,113,85,144
"HMI56_001525-T1",5,2,3,6,3,3,34,13,263,34,400,275,296,437
"HMI56_001526-T1",43,91,127,139,85,106,795,426,556,116,596,381,601,594
"HMI56_001527-T1",39,84,124,102,136,120,1028,443,351,55,593,477,377,616
"HMI56_001528-T1",209,488,498,512,641,580,1355,726,1307,299,1848,1478,1653,2478
"HMI56_001529-T1",5,14,7,7,22,9,3,0,7,3,3,11,6,3
"HMI56_001530-T1",0,0,0,0,0,0,0,1,3,1,2,0,1,1
"HMI56_001531-T1",48,113,136,128,196,155,322,169,402,62,514,381,378,500
"HMI56_001532-T1",30,76,115,113,87,131,166,88,434,51,496,316,322,330
"HMI56_001533-T1",130.121488269664,277.787371681064,233.692295289482,299.738052834971,368.372607693265,326.720879559656,1181.56696173593,704.746545877742,387.565896969652,86.0057956354415,523.681415574497,385.963749116523,515.207131328142,678.706701782954
"HMI56_001534-T1",3,13,23,9,11,10,27,23,72,10,129,90,132,125
"HMI56_001535-T1",114,411,416,405,512,465,1572,691,1756,215,2340,1765,1783,2662
"HMI56_001536-T1",31,79,77,71,129,101,291,142,367,51,312,209,284,207
"HMI56_001537-T1",57,193,182,248,218,196,989,486,474,82,580,395,531,344
"HMI56_001538-T1",1,0,0,3,0,0,5,1,4,0,6,5,2,3
"HMI56_001539-T1",69,166,233,216,290,254,1059,521,978,167,1079,690,752,730
"HMI56_001540-T1",70,146,96,125,181,198,1190,616,239,40,367,276,279,491
"HMI56_001541-T1",1,0,2,1,1,1,0,1,1,0,1,5,1,0
"HMI56_001542-T1",12,29,28,22,26,35,52,23,88,20,157,87,138,185
"HMI56_001543-T1",19,75,76,53,86,86,528,217,205,46,284,252,207,277
"HMI56_001544-T1",5,5,6,3,10,8,13,2,208,31,367,268,254,268
"HMI56_001545-T1",14,60,92,99,75,87,352,180,347,79,419,268,306,338
"HMI56_001546-T1",233,564,453,428,789,671,1172,531,1127,173,1987,1475,1295,2034
"HMI56_001547-T1",307,812,707,858,1146,1087,3051,1672,1857,374,2725,1813,2215,3148
"HMI56_001548-T1",19,47,61,56,74,90,546,257,230,39,291,198,215,240
"HMI56_001549-T1",81,208,236,247,250,232,524,219,654,98,778,560,658,790
"HMI56_001550-T1",0,0,1,0,0,0,1,5,143,22,528,362,279,229
"HMI56_001551-T1",14,59,52,45,76,63,141,73,285,38,520,314,356,403
"HMI56_001552-T1",54,190,110,129,229,223,1324,628,340,55,474,371,297,428
"HMI56_001553-T1",34,105,100,128,135,150,162,79,409,43,450,319,342,316
"HMI56_001554-T1",14,51,59,58,60,44,238,125,198,46,271,216,205,226
"HMI56_001555-T1",50,205,175,155,241,265,352,192,478,88,766,613,474,593
"HMI56_001556-T1",39,64,65,75,108,109,1134,626,326,48,351,269,241,231
"HMI56_001557-T1",26,69,100,130,72,86,859,512,770,132,598,479,487,737
"HMI56_001558-T1",16,24,28,37,31,29,162,75,297,26,294,238,236,253
"HMI56_001559-T1",5,27,58,26,25,30,146,65,817,177,1744,1141,1224,1514
"HMI56_001560-T1",2,8,7,9,15,8,18,10,33,10,54,41,26,32
"HMI56_001561-T1",625,1393,1265,1233,1950,1839,1495,726,3324,385,4400,3138,3306,3559
"HMI56_001562-T1",147,461,534,494,625,526,4016,1695,1929,313,2166,1533,1752,1509
"HMI56_001563-T1",15,75,80,88,106,100,616,315,173,39,314,196,293,266
"HMI56_001564-T1",92,230,188,166,325,278,817,377,454,109,888,710,634,899
"HMI56_001565-T1",30,118,96,110,118,121,474,229,339,42,428,304,301,287
"HMI56_001566-T1",4,14,18,20,7,21,118,60,136,13,119,110,136,136
"HMI56_001567-T1",2,0,9,10,3,6,26,9,240,31,649,444,454,442
"HMI56_001568-T1",12,32,58,60,45,46,212,103,347,30,374,260,253,317
"HMI56_001569-T1",391,854,724,772,1271,1162,3270,1867,1787,379,2932,2306,2586,4530
"HMI56_001570-T1",40,108,140,129,185,141,2274,1302,485,86,745,504,638,870
"HMI56_001571-T1",43,109,73,96,116,131,189,99,142,29,200,146,232,223
"HMI56_001572-T1",414,1451,1817,1871,1769,1977,34918,17183,9293,1453,16237,11566,9710,13161
"HMI56_001573-T1",166,434,350,340,529,533,282,116,800,153,1339,933,809,1380
"HMI56_001574-T1",21,89,62,52,120,94,187,89,85,27,242,191,193,336
"HMI56_001575-T1",41,171,176,184,189,192,478,242,425,128,873,572,679,757
"HMI56_001576-T1",49,98,68,102,159,120,2404,1391,429,79,601,410,500,486
"HMI56_001577-T1",20,34,27,39,55,39,59,30,76,18,135,93,91,160
"HMI56_001578-T1",15,62,55,28,64,71,188,85,181,35,285,222,280,548
"HMI56_001579-T1",35,97,122,117,151,155,369,180,395,58,546,343,467,718
"HMI56_001580-T1",2,1,11,0,3,8,11,6,129,22,348,229,213,238
"HMI56_001581-T1",103,226,158,183,269,340,5,4,22,3,32,16,27,21
"HMI56_001582-T1",13,70,74,76,86,109,359,162,189,28,339,231,201,210
"HMI56_001583-T1",0,1,0,0,1,1,5,5,1,0,1,3,1,1
"HMI56_001584-T1",0,0,1,2,0,1,19,12,8,3,266,153,734,475
"HMI56_001585-T1",17.6380194036296,7.07427248256734,14.0289259861026,26.7632512420599,18.292515601127,13.4633838057587,18.3105360527341,8.13308928737293,57.4465877647425,20.6497749820246,83.3800026894469,60.5317129766042,49.0963824383341,74.4947543077005
"HMI56_001586-T1",2,3,11,10,11,6,36,30,70,20,62,36,53,52
"HMI56_001587-T1",29,63,114,91,96,81,225,87,842,123,983,708,910,1150
"HMI56_001588-T1",34,71,63,71,98,81,91,33,340,47,558,379,408,535
"HMI56_001589-T1",20,41,27,30,34,45,22,7,253,36,479,321,300,441
"HMI56_001590-T1",36,219,550,567,232,189,3604,1682,3907,679,1956,1266,2647,1374
"HMI56_001591-T1",83,161,114,176,149,183,528,283,527,104,543,328,360,412
"HMI56_001592-T1",454,1221,948,947,1698,1560,1857,917,2795,336,3607,2623,2698,2494
"HMI56_001593-T1",18,30,46.4008492708565,79,57.2703911449695,58,544,260,158,35,244,164,193,255
"HMI56_001594-T1",40,60,58,92,81,76,638,424,265,50,316,191,240,354
"HMI56_001595-T1",33.4335739452817,92,115,123,148,154.372314011218,2318,1142,579,102,844,640,720,989
"HMI56_001596-T1",106,300,284,252,417,415,1385,746,817,140,1101,744,705,823
"HMI56_001597-T1",36,83.9867746717499,78.0478045415139,97.7012315429328,122.121524996593,114.95113006064,921.384822892628,525.674786905666,393.158566478879,59.8100014164627,405.806496305207,299.548930152926,423.342841125396,339.823368214045
"HMI56_001598-T1",9,8,13,25,22,19,163,69,14,10,60,51,53,99
"HMI56_001599-T1",33.0980068030426,68.5158176294889,80.2204138255777,81.4984856439215,136.328931638146,94.7318005006534,1191.08931156174,603.844814051716,313.873141624804,65.667765583222,448.739080742781,323.373289695845,310.262078890872,600.935816403902
"HMI56_001600-T1",25,49,65,34,81,86,254,125,228,44,318,193,227,236
"HMI56_001601-T1",0,0,0,0,2,0,0,0,0,0,0,0,0,0
"HMI56_001602-T1",40,164,226,213,207,185,429,201,816,124,1140,758,853,783
"HMI56_001603-T1",56,90,111,120,140,183,232,92,333,65,517,293,386,593
"HMI56_001604-T1",30,76,95,84,105,94,638,288,284,52,307,233,274,211
"HMI56_001605-T1",89,153,158,223,217,230,1615,922,481,104,503,366,407,370
"HMI56_001606-T1",2,14,23,24,11,9,71,40,340,34,328,215,273,313
"HMI56_001607-T1",0,0,1,1,0,0,5,0,199,33,694,479,332,341
"HMI56_001608-T1",0,3,3,5,1,3,22,9,88,9,236,157,141,132
"HMI56_001609-T1",88,216,149,179,332,280,42,18,45,9,73,41,56,80
"HMI56_001610-T1",260,407,358,414,724,649,93,56,160,28,125,89,106,190
"HMI56_001611-T1",99,242,326,368,385,341,1012,512,1337,262,1456,1043,1039,896
"HMI56_001612-T1",38,122,67,67,153,137,548,282,152,27,216,164,149,243
"HMI56_001613-T1",83,209,207,238,258,257,3361,1874,991,196,1760,1214,1569,1752
"HMI56_001614-T1",20,33,34,56,83,73,148,70,120,13,150,119,97,152
"HMI56_001615-T1",7,16,22,30,24,18,357,166,176.92744294334,14,173,109,168,130.782216442443
"HMI56_001616-T1",6,14,5,15,18,10,201,84,17,7,38,22,52,44
"HMI56_001617-T1",6,27,18,37,43,39,191,97,106,16,106,113,81,156
"HMI56_001618-T1",7,42,24,38,48,34,194,86,151,21,179,154,150,204
"HMI56_001619-T1",30,50,92,59,90,71,260,118,364,64,343,262,323,237
"HMI56_001620-T1",2,9,21,4,20,9,89,41,95,23,123,108,148,206
"HMI56_001621-T1",62,120,165,237,181,148,55,26,298,36,373,262,252,316
"HMI56_001622-T1",106,256,181,228,410,309,703,336,413,83,666,507,484,931
"HMI56_001623-T1",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"HMI56_001624-T1",1,11,15,5,12,13,26,8,31,1,23,16,25,36
"HMI56_001625-T1",90.739760627306,205.770510536237,143.985743830841,174.347553614714,278.197910492394,274.867474506116,437.877591343134,254.184248187173,809.943749963575,150.602398924351,904.539265493739,661.067198023866,589.41924194042,1014.24057204985
"HMI56_001626-T1",42,102,85,108,131,111,582,385,292,59,528,380,383,494
"HMI56_001627-T1",24,47,52,32,53,56,147,93,225,43,177,123,135,152
"HMI56_001628-T1",0,0,2,2,0,3,15,14,18,5,807,552,2782,1774
"HMI56_001629-T1",653,1634,1514,1456,2482,2139,2574,1010,4512,586,6426,4560,4970,5579
"HMI56_001630-T1",1,0,0,0,2,5,1,0,0,0,0,1,0,2
"HMI56_001631-T1",0,1,0,1,1,2,4,1,10,1,2,2,4,4
"HMI56_001632-T1",0,1,0,0,0,1,2,4,4,0,3,0,4,4
"HMI56_001633-T1",8,31,23,30,52,44,123,62,126,29,203,147,126,143
"HMI56_001634-T1",135,317,210,234,351,336,656,355,273,57,673,526,454,661
"HMI56_001635-T1",258,487,390,407,752,660,1430,680,794,145,1401,1025,843,1314
"HMI56_001636-T1",0,0,2,1,0,0,19,10,15,4,41,16,39,28
"HMI56_001637-T1",4,3,1,5,9,5,86,28,19,7,27,16,32,24
"HMI56_001638-T1",0,2,8,3,0,4,65,37,83,11,133,109,148,191
"HMI56_001639-T1",3,23,36,39,38,28,126,79,122,25,161,120,169,264
"HMI56_001640-T1",21,35,54,70,77,66,190,89,158,37,231,211,267,385
"HMI56_001641-T1",198,449,231,267,577,452,129,78,173,30,325,228,216,355
"HMI56_001642-T1",190,426,314,311,570,576,424,171,571,88,838,602,599,653
"HMI56_001643-T1",11,48,48,47,57,69,222,95,298,47,425,298,409,401
"HMI56_001644-T1",71,204,188,235,264,258,1851.32650399724,986,497,153,978.309559476129,686,686.265774106402,933.292914974113
"HMI56_001645-T1",3,7,0,3,8,0,186,60,134,19,333,219,200,222
"HMI56_001646-T1",6,11,11,12,14,10,27,14,12,9,72,45,67,87
"HMI56_001647-T1",0,0,0,3,0,0,7,2,91,4,139,99,78,96
"HMI56_001648-T1",0,1,2,0,1,0,12,6,10,0,55,28,120,71
"HMI56_001649-T1",1,0,3,0,0,3,0,3,11,0,7,3,15,4
"HMI56_001650-T1",0,0,0,3,0,0,2,0,5,0,6,6,10,1
"HMI56_001651-T1",15,61,68,69,93,53,218,86,153,24,167,120,120,157
"HMI56_001652-T1",3,14,11,19,15,21,128,72,19,3,56,32,56,65
"HMI56_001653-T1",54,143,151,173,157,151,1740,916,538,107,702,518,614,735
"HMI56_001654-T1",0,9,2,8,5,8,7,1,1,0,3,2,2,0
"HMI56_001655-T1",67.8516639960556,168.26317560663,227.275841709712,218.463014150918,206.992918967467,219.387367458643,1531.12295253715,687.000566522889,1037.84399005999,187.349843229486,1039.6110633916,704.023883927995,978.547496674622,675.564658687796
"HMI56_001656-T1",17,16,45,32.3116622233235,23,37,105.176124257078,62,318.232720402084,36,272,216,265.41888023658,170
"HMI56_001657-T1",0,4,3,8,4,6,22,6,133,26,449,340,262,267
"HMI56_001658-T1",25,77,75,92,100,90,249,118,301,62,577,375,416,459
"HMI56_001659-T1",0,0,0,2,4,3,4,2,8,2,10,12,5,5
"HMI56_001660-T1",72,163,133,227,224,220,629,302,413,92,718,487,643,837
"HMI56_001661-T1",6,8,12,16,19,15,39,23,16,6,46,31,52,77
"HMI56_001662-T1",0,0,7,2,1,0,19,4,257,66,1155,763,703,802
"HMI56_001663-T1",0,1,4,7,3,0,8,4,642,117,1532,1047,1010,1080
"HMI56_001664-T1",100,531,1225,1449,409,550,3493,1567,5835,945,2923,1827,4599,2427
"HMI56_001665-T1",26,69,74,83,97,108,252,125,391,73,467,310,442,445
"HMI56_001666-T1",17,22,57,49,51,33,144,53,210,23,140,113,154,195
"HMI56_001667-T1",25,70,96,88,88,87,144,77,258,53,309,240,214,234
"HMI56_001668-T1",0,2,1,4,1,0,10,1,172,18,462,304,304,258
"HMI56_001669-T1",580,1338,924,1106,1973,1825,1166,512,2511,340,3911,2718,2676,3977
"HMI56_001670-T1",226,586,870,820,713,619,1715,744,3643,456,2578,1495,2568,1373
"HMI56_001671-T1",0,3,3,1,0,3,10,1,14,1,13,9,4,2
"HMI56_001672-T1",0,1,3,2,0,0,48,36,45,7,123,78,85,136
"HMI56_001673-T1",110,257,133,208,350,296,1428,767,627,97,1131,823,830,1171
"HMI56_001674-T1",116,333,333,336,487,427,1544,949,631,120,819,561,630,812
"HMI56_001675-T1",21,77,47,49,102,102,164,68,164,18,115,92,105,120
"HMI56_001676-T1",14,36,64,96,77,72,194,68,166,29,302,218,258,281
"HMI56_001677-T1",3,15,11,18,7,11,23,8,26,20,72,52,34,64
"HMI56_001678-T1",0,0,0,0,0,5,34,14,6,2,11,7,8,13
"HMI56_001679-T1",64,156,146,155,225,214,189,82,606,64,645,508,548,598
"HMI56_001680-T1",121,347,293,290,539,409,35,17,57,6,43,29,35,32
"HMI56_001681-T1",19,68,88,60,90,81,773,390,302,55,470,316,323,387
"HMI56_001682-T1",26,85,70,53,97,118,392,197,189,46,397,268,312,434
"HMI56_001683-T1",0,4,3,5,6,10,18,7,38,2,55,47,56,71
"HMI56_001684-T1",33,89,113,122,150,144,587,271,436,88,495,390,423,520
"HMI56_001685-T1",6,40,51,48,38,38,189,79,362,45,362,237,277,300
"HMI56_001686-T1",2,5,2,1,1,1,23,5,27,7,38,27,32,35
"HMI56_001687-T1",14,38,56,33,31,43,172,80,366,54,408,322,379,495
"HMI56_001688-T1",0,3,9,10,15,13,125,64,568,102,725,561,666,1260
"HMI56_001689-T1",17,31,73,66,62,33,152,54,340,52,358,259,393,372
"HMI56_001690-T1",0,5,21,16,5,5,154,91,106,21,128,96,77,87
"HMI56_001691-T1",51,137,128,142,203,195,206,107,313,73,531,347,331,398
"HMI56_001692-T1",44,104,74,105,166,164,269,129,360,59,497,320,362,584
"HMI56_001693-T1",563,1344,1016,1080,1918,1949,2009,1099,3912,601,4534,3299,3269,3383
"HMI56_001694-T1",38,71,75,54,91,105,179,101,234,62,269,142,257,239
"HMI56_001695-T1",28,70,96,115,127,121,925,511,308,71,504,407,350,471
"HMI56_001696-T1",0,7,21,21,0,3,882,441,157,38,138,107,173,147
"HMI56_001697-T1",55,157,123,130,223,211,1613,880,498,78,826,555,581,814
"HMI56_001698-T1",2,4,9,12,6,9,76,33,219,36,273,219,230,382
"HMI56_001699-T1",0,0,0,0,0,0,12,3,0,0,1,4,4,0
"HMI56_001700-T1",0,0,0,0,0,0,0,0,0,0,0,1,4,0
"HMI56_001701-T1",184,405,310,376,580,546,186,115,581,105,612,468,533,845
"HMI56_001702-T1",4,17,21,24,25,27,254,132,125,5,135,71,91,99
"HMI56_001703-T1",7,11,24,37,26,21,120,60,109,24,145,105,105,75
"HMI56_001704-T1",20,61,69,84,57,62,473,234,256,75,412,300,286,369
"HMI56_001705-T1",0,4,5,6,11,4,5,0,8,1,12,4,6,13
"HMI56_001706-T1",19,25,37,23,33,28,125,50,279,50,335,223,304,560
"HMI56_001707-T1",153,331,282,347,542,506,1015,499,415,87,808,610,741,961
"HMI56_001708-T1",1,1,0,1,0,0,13,12,27,4,70,42,54,54
"HMI56_001709-T1",315,691,761,776,1059,953,1466,754,1688,341,2966,2111,2287,3034
"HMI56_001710-T1",3,11,29,27,9,20,155,84,201,22,220,191,241,290
"HMI56_001711-T1",964,2264,1971,2133,3160,2787,2653,1315,4445,795,7681,5541,5341,9381
"HMI56_001712-T1",20,116,97,89,66,96,270,153,314,46,373,273,300,358
"HMI56_001713-T1",93,187,161,186,309,308,422,223,815,195,1642,1211,1458,2267
"HMI56_001714-T1",3,2,3,7,8,5,13,9,13,3,41,33,54,50
"HMI56_001715-T1",46,181,112,115,200,170,229,78,250,42,312,238,306,496
"HMI56_001716-T1",0,1,2,0,1,0,10,2,61,7,96,70,67,72
"HMI56_001717-T1",32,108,56,78,170,151,728,264,213,31,361,266,257,367
"HMI56_001718-T1",23,88,50,64,115,89,407,135,154,11,219,137,158,215
"HMI56_001719-T1",1,0,2,4,1,0,10,2,3,1,9,1,1,8
"HMI56_001720-T1",2,1,6,6,2,2,10,6,53,5,73,55,52,66
"HMI56_001721-T1",3,7,8,11,3,6,21,14,133,17,174,145,172,206
"HMI56_001722-T1",186,464,550,617,671,586,1023,472,1171,279,1805,1222,1513,1222
"HMI56_001723-T1",20,85,113,103,109,122,219,118,380,54,378,202,259,228
"HMI56_001724-T1",9,36,32,35,65,48,126,42,235,15,254,164,212,264
"HMI56_001725-T1",103,212,239,219,327,317,1017,403,750,71,1185,927,829,1364
"HMI56_001726-T1",32,64,104,111,90,112,132,59,294,31,388,230,221,266
"HMI56_001727-T1",30,57,46,46,86,84,39,5,43,0,63,45,45,72
"HMI56_001728-T1",26,88,116,79,119,93,406,208,345,64,411,281,314,432
"HMI56_001729-T1",22,28,41,55,70,53,581,307,199,31,209,149,250,249
"HMI56_001730-T1",19,39,34,44,71,77,79,32,7,8,41,24,29,41
"HMI56_001731-T1",146.408687573224,211.14509113814,215.517088797034,308.264982081829,330.665941800505,275.460248278647,1403.22807416181,898.935286339593,498.331229334564,136.666441078362,572.328613849369,387.894581323251,460.88588712844,546.101012622848
"HMI56_001732-T1",8,35,14,25,29,23,235,103,64,12,133,98,89,139
"HMI56_001733-T1",184,387,341,435,556,476,471,262,1396,275,2428,1740,1805,2692
"HMI56_001734-T1",63,211,161,183,245,241,408,213,277,45,336,252,295,343
"HMI56_001735-T1",3,26,19,24,38,32,190,95,260,43,386,258,292,390
"HMI56_001736-T1",28,87,109,180,168,122,340,194,717,104,749,542,688,587
"HMI56_001737-T1",20,48,41,69,93,81,223,115,180,33,234,180,159,288
"HMI56_001738-T1",64,132,286,308,171,189,993,424,1526,224,987,631,1248,652
"HMI56_001739-T1",1,2,1,2,8,10,21,10,30,5,24,21,29,29
"HMI56_001740-T1",40,149,143,117,195,176,767,362,360,45,677,452,354,439
"HMI56_001741-T1",254,756,644,768,927,852,3254,1617,1179,186,1722,1291,1515,1730
"HMI56_001742-T1",40,104,186,233,129,145,373,217,897,149,864,720,782,852
"HMI56_001743-T1",0,0,3,2,1,0,98,42,69,21,120,89,88,116
"HMI56_001744-T1",823,2187,1460,1277,3078,2898,4433,2230,3236,520,8168,6143,4464,7788
"HMI56_001745-T1",45,98,130,125,235,196,314,181,816,116,811,598,678,711
"HMI56_001746-T1",22,110,111,122,130,113,516,285,335,50,473,366,340,474
"HMI56_001747-T1",44,122,256,325,196,230,1567,768,1154,166,1069,742,960,693
"HMI56_001748-T1",227,512.835308436494,524.084651614246,483.476962783338,661.523697913452,607.981017305631,3759.9128976145,2255.5564659433,1010.01278575492,366.13761437688,2520.63339665894,1803.28488120316,1981.71173322281,3287.39521205132
"HMI56_001749-T1",0,0,0,1,4,0,1,1,1,0,2,1,1,1
"HMI56_001750-T1",5,16,10,23,10,12,39,9,52,9,74,65,46,37
"HMI56_001751-T1",30,57,61,79,84,119,179,95,308,57,289,202,245,244
"HMI56_001752-T1",533,1077,984,1209,1675,1565,3097,1961,2634,556,3993,2787,2886,3649
"HMI56_001753-T1",0,3,3,0,1,4,22,11,173,19,200,99,148,190
"HMI56_001754-T1",48,84,114,132,131,116,301,179,493,50,463,320,292,390
"HMI56_001755-T1",40.4192249450578,191.171854140332,172.742707618935,156.9696431118,188.761030955987,201.109890740736,424.42114099784,160.319994861943,427.518700011298,65.6703945245841,575.88039142963,389.168179481878,512.334256827032,426.288350650727
"HMI56_001756-T1",4,2,3,4,2,5,10,3,4,0,3,6,19,8
"HMI56_001757-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_001758-T1",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"HMI56_001759-T1",65,219,161,149,242,181,377,182,719,115,867,669,773,710
"HMI56_001760-T1",13,42,65,38,36,39,509,258,413,55,305,206,291,178
"HMI56_001761-T1",102,209,168,186,327,299,1059,608,456,77,720,459,471,733
"HMI56_001762-T1",11,23,26,40,30,30,285,184,293,70,210,138,214,156
"HMI56_001763-T1",6,31,37,22,36,15,176,106,151,43,154,95,124,112
"HMI56_001764-T1",40,96,57,59,145,141,795,415,308,68,493,337,343,583
"HMI56_001765-T1",71,167,306,248,355,265,534,251,633,132,1403,1192,1144,2314
"HMI56_001766-T1",0,4,0,0,0,0,0,0,1,1,0,0,0,2
"HMI56_001767-T1",1,18,6,7,11,12,18,8,32,0,33,31,24,50
"HMI56_001768-T1",26,61,47,37,75,63,65,33,132,12,213,152,157,182
"HMI56_001769-T1",5,9,27,15,13,12,104,47,111,20,114,101,153,74
"HMI56_001770-T1",6,8,20,17,18,19,118,54,129,15,91,63,119,91
"HMI56_001771-T1",322,577,615,576,1078,984,489,272,344,70,473,276,431,408
"HMI56_001772-T1",5,34,14,30,49,27,75,55,82,12,91,74,80,93
"HMI56_001773-T1",11,24,62,39,33,32,128,59,253,55,277,197,216,182
"HMI56_001774-T1",4,11,9,9,16,6,93,30,5,2,29,17,9,21
"HMI56_001775-T1",63.0533338848772,171.241276277552,165.209149420739,204.456895467255,207.281511210084,184.403536298899,1752.74757507825,904.87872150007,395.722609469639,91.5328854618223,594.365298170066,432.344345264704,518.962946755381,517.507860011845
"HMI56_001776-T1",57,102,125,120,126,123,524,290,404,61,429,291,393,558
"HMI56_001777-T1",105,341,213,234,443,430,3060,1666,708,122,1116,752,773,941
"HMI56_001778-T1",3,13,27,20,13,18,152,76,410,72,586,393,587,1145
"HMI56_001779-T1",9,8,15,16,21,16,40,27,28,3,82,50,48,60
"HMI56_001780-T1",34,95,114,120,161,131,360,188,399,63,556,352,416,526
"HMI56_001781-T1",1,0,5,8,1,6,0,0,0,0,0,0,0,0
"HMI56_001782-T1",10,33,40,56,53,41,100,63,267,36,251,180,211,212
"HMI56_001783-T1",54,108,117,134,159,115,218,118,638,71,776,583,662,669
"HMI56_001784-T1",3,6,9,13,5,15,32,16,67,8,91,60,74,74
"HMI56_001785-T1",1,2,0,1,2,4,10,4,7,0,9,11,7,11
"HMI56_001786-T1",35,124,77,88,162,168,354,190,230,42,349,258,278,256
"HMI56_001787-T1",30,80,63,79,107,108,738,329,241,27,309,226,192,250
"HMI56_001788-T1",132,290,250,232,414,403,436,225,407,79,661,442,472,768
"HMI56_001789-T1",13,29,35,43,49,44,201,105,45,10,114,86,135,105
"HMI56_001790-T1",171,341,367,370,523,492,2347,1245,972,241,1707,1157,1393,2062
"HMI56_001791-T1",0,0,0,0,1,2,7,1,2,0,1,0,6,3
"HMI56_001792-T1",0,7,9,8,11,4,28,16,139,25,264,161,151,171
"HMI56_001793-T1",10,34,79,76,38,63,888,388,364,57,532,406,539,750
"HMI56_001794-T1",18,63,69,83,93,88,389,165,330,44,400,265,299,353
"HMI56_001795-T1",14,81,37,57,102,72,303,147,195,47,349,267,216,317
"HMI56_001796-T1",14,21,71,72,56,61,311,146,307,36,487,298,384,414
"HMI56_001797-T1",49.388815779449,88,124,128.017275523078,146.76388696319,137,590.02926247395,305,374.116755578184,59,495.018980388011,352,383.017410827732,485
"HMI56_001798-T1",0,3,0,0,1,0,4,2,4,0,1,0,1,2
"HMI56_001799-T1",17,71,86,80,75,103,407,204,177,58,340,240,304,270
"HMI56_001800-T1",39,86,116,122,124,113,330,199,364,72,467,321,391,385
"HMI56_001801-T1",119,339,279,263,513,447,1732,801,453,108,1206,864,741,1018
"HMI56_001802-T1",0,1,1,0,0,0,2,0,0,0,0,0,0,1
"HMI56_001803-T1",11,38,33,34,47,44,275,106,157,38,218,162,186,249
"HMI56_001804-T1",1596,3508,2385,2450,5233,4856,3652,1881,2177,390,3506,2650,2247,3515
"HMI56_001805-T1",171,409,384,414,613,460,1873,964,1056,233,1100,806,1290,1143
"HMI56_001806-T1",33,85,101,108,140,110,264,153,336,32,339,231,262,291
"HMI56_001807-T1",24,45,65,72,87,58,560,262,264,54,385,312,306,472
"HMI56_001808-T1",41,91,134,166,125,99,582,310,426,80,653,425,493,573
